,open_time,close_time,open,high,low,close,volume,num_trades,MA_20,STD_20,Price_Change,Price_Change%,Change,bollinger_up,bollinger_down,above_bound,below_bound,cross_bounds
2020-12-25 01:59:59.999,2020-12-24 00:00:00.000,2020-12-24 23:59:59.999,22.109,24.88,21.299,23.902,40053.35,9657,27.453300000000002,2.294873855035562,1.78,8.04,Increase,28.491747710071124,19.312252289928878,False,False,neutral
2020-12-26 01:59:59.999,2020-12-25 00:00:00.000,2020-12-25 23:59:59.999,23.86,24.809,23.064,24.067,15806.03,4988,27.08915,2.2206344108928784,0.16,0.69,Neutral,28.508268821785755,19.625731178214245,False,False,neutral
2020-12-27 01:59:59.999,2020-12-26 00:00:00.000,2020-12-26 23:59:59.999,24.067,25.345,22.0,23.582,28826.369,8600,26.7092,2.131996237776743,-0.48,-2.02,Neutral,27.845992475553487,19.318007524446514,False,False,neutral
2020-12-28 01:59:59.999,2020-12-27 00:00:00.000,2020-12-27 23:59:59.999,23.54,24.36,22.105,23.578,28285.271,9657,26.368399999999998,2.0553719192193016,-0.0,-0.02,Neutral,27.688743838438604,19.467256161561394,False,False,neutral
2020-12-29 01:59:59.999,2020-12-28 00:00:00.000,2020-12-28 23:59:59.999,23.485,25.609,23.3,24.031,30314.578,11142,26.1495,2.059733848417128,0.45,1.92,Neutral,28.150467696834255,19.911532303165743,False,False,neutral
2020-12-30 01:59:59.999,2020-12-29 00:00:00.000,2020-12-29 23:59:59.999,23.948,24.362,22.7,23.514,7251.43,3993,25.8978,2.058788187259544,-0.52,-2.15,Neutral,27.63157637451909,19.39642362548091,False,False,neutral
2020-12-31 01:59:59.999,2020-12-30 00:00:00.000,2020-12-30 23:59:59.999,23.525,23.605,22.941,23.056,7564.423,3672,25.70995,2.1406596493160612,-0.46,-1.95,Neutral,27.337319298632124,18.774680701367878,False,False,neutral
2021-01-01 01:59:59.999,2020-12-31 00:00:00.000,2020-12-31 23:59:59.999,23.002,23.515,22.021,22.394,13302.31,5149,25.514200000000002,2.2587415359698024,-0.66,-2.87,Neutral,26.911483071939603,17.876516928060393,False,False,neutral
2021-01-02 01:59:59.999,2021-01-01 00:00:00.000,2021-01-01 23:59:59.999,22.386,23.9,22.168,22.926,8985.175,3620,25.33525,2.3171328216477636,0.53,2.38,Neutral,27.560265643295526,18.29173435670447,False,False,neutral
2021-01-03 01:59:59.999,2021-01-02 00:00:00.000,2021-01-02 23:59:59.999,22.925,23.187,22.2,22.621,19696.276,9142,25.00735,2.2059173595961945,-0.3,-1.33,Neutral,27.032834719192387,18.20916528080761,False,False,neutral
2021-01-04 01:59:59.999,2021-01-03 00:00:00.000,2021-01-03 23:59:59.999,22.63,24.486,22.232,24.098,31820.748,11058,24.7813,2.0418810496823885,1.48,6.53,Increase,28.181762099364775,20.014237900635223,False,False,neutral
2021-01-05 01:59:59.999,2021-01-04 00:00:00.000,2021-01-04 23:59:59.999,24.037,28.5,21.453,27.98,58949.392,20341,24.82235,2.0996341604894315,3.88,16.11,Increase,32.17926832097886,23.780731679021137,False,True,below
2021-01-06 01:59:59.999,2021-01-05 00:00:00.000,2021-01-05 23:59:59.999,27.969,31.817,26.6,28.354,63894.442,21400,24.881700000000002,2.1844610102408746,0.37,1.34,Neutral,32.72292202048175,23.985077979518252,False,False,neutral
2021-01-07 01:59:59.999,2021-01-06 00:00:00.000,2021-01-06 23:59:59.999,28.354,31.0,27.752,28.696,24935.606,9359,24.95235,2.286670097370837,0.34,1.21,Neutral,33.26934019474167,24.122659805258326,False,False,neutral
2021-01-08 01:59:59.999,2021-01-07 00:00:00.000,2021-01-07 23:59:59.999,28.697,30.0,25.826,28.408,23054.217,8507,25.017,2.36786837294187,-0.29,-1.0,Neutral,33.14373674588374,23.67226325411626,False,False,neutral
2021-01-09 01:59:59.999,2021-01-08 00:00:00.000,2021-01-08 23:59:59.999,28.277,28.828,26.237,26.545,20618.531,8193,24.883000000000003,2.1860516197496236,-1.86,-6.56,Decrease,30.917103239499248,22.172896760500755,False,False,neutral
2021-01-10 01:59:59.999,2021-01-09 00:00:00.000,2021-01-09 23:59:59.999,26.579,29.0,26.286,28.156,24846.543,9249,24.93985,2.2581199277040547,1.61,6.07,Increase,32.67223985540811,23.63976014459189,False,False,neutral
2021-01-11 01:59:59.999,2021-01-10 00:00:00.000,2021-01-10 23:59:59.999,28.156,31.117,27.016,27.566,56230.079,15201,25.0427,2.331073574670209,-0.59,-2.1,Neutral,32.228147149340415,22.903852850659582,False,False,neutral
2021-01-12 01:59:59.999,2021-01-11 00:00:00.000,2021-01-11 23:59:59.999,27.599,27.888,24.714,26.464,46409.774,17232,25.10305,2.3524399757428704,-1.1,-4.0,Neutral,31.16887995148574,21.75912004851426,False,False,neutral
2021-01-13 01:59:59.999,2021-01-12 00:00:00.000,2021-01-12 23:59:59.999,26.523,37.598,26.44,27.095,175576.996,35274,25.35165,2.282618885472393,0.63,2.38,Neutral,31.660237770944786,22.529762229055212,True,False,above
2021-01-14 01:59:59.999,2021-01-13 00:00:00.000,2021-01-13 23:59:59.999,27.116,30.089,26.0,28.201,32292.316,9818,25.5666,2.3406012587860894,1.11,4.08,Neutral,32.88220251757218,23.519797482427823,False,False,neutral
2021-01-15 01:59:59.999,2021-01-14 00:00:00.000,2021-01-14 23:59:59.999,28.202,29.866,27.068,27.703,26608.166,8176,25.748399999999997,2.3591284162185784,-0.5,-1.77,Neutral,32.42125683243716,22.984743167562844,False,False,neutral
2021-01-16 01:59:59.999,2021-01-15 00:00:00.000,2021-01-15 23:59:59.999,27.766,28.964,26.354,27.158,20799.842,6115,25.9272,2.321507509311338,-0.54,-1.97,Neutral,31.801015018622678,22.514984981377324,False,False,neutral
2021-01-17 01:59:59.999,2021-01-16 00:00:00.000,2021-01-16 23:59:59.999,27.19,29.515,27.002,28.124,29853.213,10878,26.154500000000002,2.3018577051451956,0.97,3.56,Neutral,32.727715410290386,23.520284589709608,False,False,neutral
2021-01-18 01:59:59.999,2021-01-17 00:00:00.000,2021-01-17 23:59:59.999,28.099,28.99,26.353,27.75,24295.387,10227,26.340449999999997,2.271299754835381,-0.37,-1.33,Neutral,32.292599509670765,23.20740049032924,False,False,neutral
2021-01-19 01:59:59.999,2021-01-18 00:00:00.000,2021-01-18 23:59:59.999,27.822,31.0,27.173,30.096,38103.33,11005,26.669550000000005,2.3166042406708613,2.35,8.45,Increase,34.72920848134172,25.46279151865828,False,False,neutral
2021-01-20 01:59:59.999,2021-01-19 00:00:00.000,2021-01-19 23:59:59.999,30.136,31.125,28.124,28.265,22670.076,7500,26.93,2.177607112598964,-1.83,-6.08,Decrease,32.62021422519793,23.909785774802074,False,False,neutral
2021-01-21 01:59:59.999,2021-01-20 00:00:00.000,2021-01-20 23:59:59.999,28.22,29.448,27.0,28.62,15706.116,4380,27.241300000000003,1.9254545902063935,0.36,1.26,Neutral,32.47090918041279,24.769090819587213,False,False,neutral
2021-01-22 01:59:59.999,2021-01-21 00:00:00.000,2021-01-21 23:59:59.999,28.648,28.774,26.0,26.216,16428.073,6119,27.405800000000006,1.6595553177375821,-2.4,-8.4,Decrease,29.535110635475164,22.89688936452484,False,False,neutral
2021-01-23 01:59:59.999,2021-01-22 00:00:00.000,2021-01-22 23:59:59.999,26.178,27.669,25.319,26.875,22396.282,9087,27.6185,1.231408372127981,0.66,2.51,Neutral,29.33781674425596,24.41218325574404,False,False,neutral
2021-01-24 01:59:59.999,2021-01-23 00:00:00.000,2021-01-23 23:59:59.999,26.951,28.952,26.56,28.012,18273.191,7771,27.8142,0.9120802480850522,1.14,4.23,Neutral,29.836160496170105,26.187839503829895,False,False,neutral
2021-01-25 01:59:59.999,2021-01-24 00:00:00.000,2021-01-24 23:59:59.999,28.091,29.89,27.012,27.428,22606.505,7828,27.7866,0.915145740478155,-0.58,-2.08,Neutral,29.25829148095631,25.597708519043692,True,False,above
2021-01-26 01:59:59.999,2021-01-25 00:00:00.000,2021-01-25 23:59:59.999,27.543,27.985,26.529,26.831,22447.404,6746,27.71045,0.928711471538895,-0.6,-2.18,Neutral,28.68842294307779,24.97357705692221,False,False,neutral
2021-01-27 01:59:59.999,2021-01-26 00:00:00.000,2021-01-26 23:59:59.999,26.835,27.334,25.406,27.0,16518.953,6009,27.62565,0.9112514399668299,0.17,0.63,Neutral,28.82250287993366,25.17749712006634,False,False,neutral
2021-01-28 01:59:59.999,2021-01-27 00:00:00.000,2021-01-27 23:59:59.999,26.999,27.193,25.011,25.545,11900.635,4376,27.482499999999998,1.002218565299551,-1.45,-5.39,Decrease,27.549437130599102,23.5405628694009,False,False,neutral
2021-01-29 01:59:59.999,2021-01-28 00:00:00.000,2021-01-28 23:59:59.999,25.545,27.39,25.0,26.396,19246.293,5766,27.475050000000003,1.0100772495208035,0.85,3.33,Neutral,28.416154499041607,24.375845500958395,False,False,neutral
2021-01-30 01:59:59.999,2021-01-29 00:00:00.000,2021-01-29 23:59:59.999,26.33,27.212,25.8,26.175,19634.64,7667,27.375999999999998,1.0365703571213425,-0.22,-0.84,Neutral,28.248140714242687,24.101859285757314,False,False,neutral
2021-01-31 01:59:59.999,2021-01-30 00:00:00.000,2021-01-30 23:59:59.999,26.209,26.98,25.746,26.412,10711.347,4454,27.3183,1.0573475801564338,0.24,0.91,Neutral,28.526695160312865,24.297304839687133,False,False,neutral
2021-02-01 01:59:59.999,2021-01-31 00:00:00.000,2021-01-31 23:59:59.999,26.449,28.19,26.2,26.933,48264.424,14781,27.34175,1.0425001262145743,0.52,1.97,Neutral,29.018000252429147,24.847999747570853,False,False,neutral
2021-02-02 01:59:59.999,2021-02-01 00:00:00.000,2021-02-01 23:59:59.999,26.996,28.218,26.306,27.989,31048.299,9963,27.386450000000004,1.0504988526758103,1.06,3.92,Neutral,30.08999770535162,25.88800229464838,False,False,neutral
2021-02-03 01:59:59.999,2021-02-02 00:00:00.000,2021-02-02 23:59:59.999,27.958,28.229,26.765,27.523,37929.613,13795,27.352549999999997,1.0336338288314544,-0.47,-1.66,Neutral,29.59026765766291,25.45573234233709,False,False,neutral
2021-02-04 01:59:59.999,2021-02-03 00:00:00.000,2021-02-03 23:59:59.999,27.56,30.0,26.98,29.862,55199.35,16810,27.460500000000003,1.1752052228393919,2.34,8.5,Increase,32.212410445678785,27.511589554321215,False,True,below
2021-02-05 01:59:59.999,2021-02-04 00:00:00.000,2021-02-04 23:59:59.999,29.707,38.0,28.549,32.499,245767.805,56555,27.727549999999997,1.623992820667156,2.64,8.83,Increase,35.74698564133431,29.251014358665692,True,True,above
2021-02-06 01:59:59.999,2021-02-05 00:00:00.000,2021-02-05 23:59:59.999,32.542,36.382,32.256,34.863,115558.009,35055,28.0645,2.278000843306426,2.36,7.27,Increase,39.41900168661285,30.306998313387147,False,False,neutral
2021-02-07 01:59:59.999,2021-02-06 00:00:00.000,2021-02-06 23:59:59.999,34.862,35.944,31.413,32.852,70683.389,18378,28.319599999999998,2.5143398715116487,-2.01,-5.77,Decrease,37.88067974302329,27.8233202569767,False,False,neutral
2021-02-08 01:59:59.999,2021-02-07 00:00:00.000,2021-02-07 23:59:59.999,32.786,40.183,32.635,34.442,111416.025,34206,28.536900000000003,2.8423488600284097,1.59,4.84,Neutral,40.12669772005682,28.757302279943183,True,False,above
2021-02-09 01:59:59.999,2021-02-08 00:00:00.000,2021-02-08 23:59:59.999,34.52,37.281,33.954,35.216,76449.052,20538,28.884449999999998,3.2087103570223827,0.77,2.25,Neutral,41.63342071404477,28.798579285955235,False,False,neutral
2021-02-10 01:59:59.999,2021-02-09 00:00:00.000,2021-02-09 23:59:59.999,35.226,39.0,35.04,37.979,95260.238,26889,29.3524,3.796688188408361,2.76,7.85,Increase,45.57237637681672,30.385623623183278,False,False,neutral
2021-02-11 01:59:59.999,2021-02-10 00:00:00.000,2021-02-10 23:59:59.999,37.996,49.5,34.0,42.201,318463.427,61626,30.151649999999997,4.681180061244072,4.22,11.12,Increase,51.56336012248815,32.83863987751185,False,False,neutral
2021-02-12 01:59:59.999,2021-02-11 00:00:00.000,2021-02-11 23:59:59.999,42.272,46.351,39.971,42.612,114672.568,36859,30.938499999999998,5.372918039869724,0.41,0.97,Neutral,53.35783607973945,31.866163920260554,False,False,neutral
2021-02-13 01:59:59.999,2021-02-12 00:00:00.000,2021-02-12 23:59:59.999,42.613,45.68,40.601,43.462,83987.454,26321,31.711000000000002,6.0036622244479085,0.85,1.99,Neutral,55.46932444889582,31.454675551104188,False,False,neutral
2021-02-14 01:59:59.999,2021-02-13 00:00:00.000,2021-02-13 23:59:59.999,43.449,54.1,43.271,48.716,229090.675,55394,32.775400000000005,7.007523140769551,5.25,12.09,Increase,62.7310462815391,34.7009537184609,False,False,neutral
2021-02-15 01:59:59.999,2021-02-14 00:00:00.000,2021-02-14 23:59:59.999,48.774,50.365,41.23,44.079,97993.103,29852,33.6378,7.292978011325958,-4.64,-9.52,Decrease,58.664956022651914,29.493043977348087,False,False,neutral
2021-02-16 01:59:59.999,2021-02-15 00:00:00.000,2021-02-15 23:59:59.999,44.051,45.964,35.439,41.22,103559.154,30917,34.3488,7.304944198785379,-2.86,-6.49,Decrease,55.829888397570755,26.610111602429242,False,False,neutral
2021-02-17 01:59:59.999,2021-02-16 00:00:00.000,2021-02-16 23:59:59.999,41.21,52.99,40.081,42.91,234401.853,56434,35.21705,7.235119301929835,1.69,4.1,Neutral,57.38023860385967,28.439761396140327,False,False,neutral
2021-02-18 01:59:59.999,2021-02-17 00:00:00.000,2021-02-17 23:59:59.999,43.063,43.405,40.0,42.622,54394.596,15957,36.02835,7.10244688210744,-0.29,-0.67,Neutral,56.82689376421488,28.41710623578512,False,False,neutral
2021-02-19 01:59:59.999,2021-02-18 00:00:00.000,2021-02-18 23:59:59.999,42.668,45.0,41.519,41.805,68363.334,19979,36.80985,6.815294782789342,-0.82,-1.92,Neutral,55.43558956557868,28.174410434421315,False,False,neutral
2021-02-20 01:59:59.999,2021-02-19 00:00:00.000,2021-02-19 23:59:59.999,41.913,42.796,40.4,41.529,63685.077,17760,37.5657,6.428741074269509,-0.28,-0.66,Neutral,54.386482148539024,28.671517851460983,False,False,neutral
2021-02-21 01:59:59.999,2021-02-20 00:00:00.000,2021-02-20 23:59:59.999,41.581,43.633,35.8,39.996,67810.43,19604,38.218849999999996,5.936353100533226,-1.53,-3.69,Neutral,51.86870620106645,28.123293798933553,False,False,neutral
2021-02-22 01:59:59.999,2021-02-21 00:00:00.000,2021-02-21 23:59:59.999,39.996,41.542,38.549,40.648,38821.474,12384,38.8518,5.4425414883702565,0.65,1.63,Neutral,51.533082976740516,29.76291702325949,False,False,neutral
2021-02-23 01:59:59.999,2021-02-22 00:00:00.000,2021-02-22 23:59:59.999,40.65,51.89,33.37,44.301,246864.764,55735,39.69070000000001,4.867080104885105,3.65,8.99,Increase,54.03516020977021,34.56683979022979,False,True,below
2021-02-24 01:59:59.999,2021-02-23 00:00:00.000,2021-02-23 23:59:59.999,44.494,46.094,31.8,36.941,196795.399,43797,40.04465,4.343978291539728,-7.36,-16.61,Decrease,45.62895658307946,28.253043416920548,True,False,above
2021-02-25 01:59:59.999,2021-02-24 00:00:00.000,2021-02-24 23:59:59.999,36.943,41.0,36.0,38.353,62526.641,19094,40.33735,3.991729479746053,1.41,3.82,Neutral,46.336458959492106,30.369541040507897,False,False,neutral
2021-02-26 01:59:59.999,2021-02-25 00:00:00.000,2021-02-25 23:59:59.999,38.357,39.78,34.643,36.571,38315.256,11251,40.42275,3.8852975348370093,-1.78,-4.65,Neutral,44.341595069674014,28.80040493032598,False,False,neutral
2021-02-27 01:59:59.999,2021-02-26 00:00:00.000,2021-02-26 23:59:59.999,36.516,42.592,32.1,39.612,132588.427,27003,40.76075,3.4631244012338174,3.04,8.32,Increase,46.538248802467635,32.68575119753237,False,True,below
2021-02-28 01:59:59.999,2021-02-27 00:00:00.000,2021-02-27 23:59:59.999,39.609,47.923,38.116,40.442,152313.173,35625,41.06075,3.130885041763254,0.83,2.1,Neutral,46.70377008352651,34.18022991647349,True,False,above
2021-03-01 01:59:59.999,2021-02-28 00:00:00.000,2021-02-28 23:59:59.999,40.329,42.999,36.601,39.473,53159.55,13042,41.2736,2.844201180981191,-0.97,-2.4,Neutral,45.16140236196238,33.78459763803762,False,False,neutral
2021-03-02 01:59:59.999,2021-03-01 00:00:00.000,2021-03-01 23:59:59.999,39.4,44.2,39.178,41.786,55523.499,15084,41.46395,2.737494330203226,2.31,5.86,Increase,47.260988660406454,36.31101133959355,False,False,neutral
2021-03-03 01:59:59.999,2021-03-02 00:00:00.000,2021-03-02 23:59:59.999,41.821,42.665,38.645,40.416,50396.516,12490,41.374700000000004,2.741295066589026,-1.37,-3.28,Neutral,45.89859013317805,34.93340986682195,False,False,neutral
2021-03-04 01:59:59.999,2021-03-03 00:00:00.000,2021-03-03 23:59:59.999,40.582,45.0,40.217,42.643,100333.504,21950,41.37625,2.7420401523990288,2.23,5.51,Increase,48.127080304798056,37.158919695201945,False,False,neutral
2021-03-05 01:59:59.999,2021-03-04 00:00:00.000,2021-03-04 23:59:59.999,42.935,43.64,38.5,39.049,49673.979,11148,41.1556,2.7429230547375147,-3.59,-8.43,Decrease,44.534846109475026,33.56315389052497,False,False,neutral
2021-03-06 01:59:59.999,2021-03-05 00:00:00.000,2021-03-05 23:59:59.999,39.1,40.21,37.343,39.606,23442.99,7093,40.7001,2.1031419828437703,0.56,1.43,Neutral,43.81228396568754,35.39971603431246,False,False,neutral
2021-03-07 01:59:59.999,2021-03-06 00:00:00.000,2021-03-06 23:59:59.999,39.454,40.0,37.73,39.077,16576.208,5105,40.45,1.9736075171064171,-0.53,-1.34,Neutral,43.02421503421283,35.12978496578717,False,False,neutral
2021-03-08 01:59:59.999,2021-03-07 00:00:00.000,2021-03-07 23:59:59.999,39.198,41.327,38.963,39.42,25991.392,7321,40.36,1.9776834667703638,0.34,0.88,Neutral,43.37536693354073,35.46463306645927,False,False,neutral
2021-03-09 01:59:59.999,2021-03-08 00:00:00.000,2021-03-08 23:59:59.999,39.591,42.117,38.522,41.333,47456.528,14438,40.281150000000004,1.900599469834936,1.91,4.85,Neutral,45.13419893966987,37.531801060330125,False,False,neutral
2021-03-10 01:59:59.999,2021-03-09 00:00:00.000,2021-03-09 23:59:59.999,41.412,43.096,40.212,41.759,58781.647,18757,40.238,1.8538794601137298,0.43,1.03,Neutral,45.46675892022746,38.05124107977254,False,False,neutral
2021-03-11 01:59:59.999,2021-03-10 00:00:00.000,2021-03-10 23:59:59.999,41.759,44.798,39.481,40.434,94349.666,26627,40.16945,1.8178856566149333,-1.33,-3.17,Neutral,44.069771313229865,36.79822868677013,True,False,above
2021-03-12 01:59:59.999,2021-03-11 00:00:00.000,2021-03-11 23:59:59.999,40.426,46.603,39.568,44.09,163291.539,45822,40.2975,1.9997875808247867,3.66,9.04,Increase,48.08957516164958,40.09042483835043,False,True,below
2021-03-13 01:59:59.999,2021-03-12 00:00:00.000,2021-03-12 23:59:59.999,44.091,44.68,39.403,41.076,83491.807,22589,40.3515,2.0057902629505837,-3.01,-6.84,Decrease,45.08758052590117,37.064419474098834,False,False,neutral
2021-03-14 01:59:59.999,2021-03-13 00:00:00.000,2021-03-13 23:59:59.999,40.957,45.0,40.12,42.838,70757.758,20708,40.461,2.0811897154221564,1.76,4.29,Neutral,47.00037943084431,38.67562056915569,False,False,neutral
2021-03-15 01:59:59.999,2021-03-14 00:00:00.000,2021-03-14 23:59:59.999,42.838,44.718,41.518,41.653,64708.897,21806,40.3286,1.9004200477512172,-1.19,-2.77,Neutral,45.453840095502436,37.85215990449756,False,False,neutral
2021-03-16 01:59:59.999,2021-03-15 00:00:00.000,2021-03-15 23:59:59.999,41.555,46.821,39.8,43.613,97438.813,31209,40.6622,1.8596264650390693,1.96,4.71,Neutral,47.33225293007814,39.89374706992186,False,True,below
2021-03-17 01:59:59.999,2021-03-16 00:00:00.000,2021-03-16 23:59:59.999,43.433,51.0,41.366,44.97,154309.921,46760,40.99305,2.009732935255992,1.36,3.11,Neutral,48.989465870511985,40.95053412948801,True,False,above
2021-03-18 01:59:59.999,2021-03-17 00:00:00.000,2021-03-17 23:59:59.999,44.968,50.0,44.0,47.825,91217.657,29444,41.55575,2.2656460882866227,2.86,6.35,Increase,52.35629217657325,43.29370782342676,False,False,neutral
2021-03-19 01:59:59.999,2021-03-18 00:00:00.000,2021-03-18 23:59:59.999,47.762,67.479,47.762,59.3,428386.16,112393,42.54015,4.526118754111062,11.47,23.99,Increase,68.35223750822212,50.24776249177788,False,True,below
2021-03-20 01:59:59.999,2021-03-19 00:00:00.000,2021-03-19 23:59:59.999,59.259,59.723,50.585,54.219,161778.539,52051,43.229,5.189728144183126,-5.08,-8.57,Decrease,64.59845628836625,43.83954371163375,False,False,neutral
2021-03-21 01:59:59.999,2021-03-20 00:00:00.000,2021-03-20 23:59:59.999,54.216,55.999,51.401,51.401,75838.165,23271,43.8254,5.4158270729603855,-2.82,-5.2,Decrease,62.232654145920776,40.56934585407923,False,False,neutral
2021-03-22 01:59:59.999,2021-03-21 00:00:00.000,2021-03-21 23:59:59.999,51.64,52.876,48.256,50.068,43107.558,15844,44.2395,5.566222384308689,-1.33,-2.59,Neutral,61.20044476861737,38.93555523138262,False,False,neutral
2021-03-23 01:59:59.999,2021-03-22 00:00:00.000,2021-03-22 23:59:59.999,49.976,52.213,46.1,46.695,43405.337,14736,44.553450000000005,5.516066661890628,-3.37,-6.74,Decrease,57.72713332378126,35.66286667621874,False,False,neutral
2021-03-24 01:59:59.999,2021-03-23 00:00:00.000,2021-03-23 23:59:59.999,46.695,48.953,44.7,45.403,29814.162,9639,44.691449999999996,5.500257759271034,-1.29,-2.77,Neutral,56.403515518542065,34.40248448145793,False,False,neutral
2021-03-25 01:59:59.999,2021-03-24 00:00:00.000,2021-03-24 23:59:59.999,45.44,48.696,41.7,42.874,41029.881,11495,44.8827,5.358408169950256,-2.53,-5.57,Decrease,53.59081633990051,32.15718366009949,False,False,neutral
2021-03-26 01:59:59.999,2021-03-25 00:00:00.000,2021-03-25 23:59:59.999,42.698,43.351,38.745,38.934,41520.727,10247,44.8491,5.395217735228718,-3.94,-9.19,Decrease,49.724435470457436,28.143564529542562,False,False,neutral
2021-03-27 01:59:59.999,2021-03-26 00:00:00.000,2021-03-26 23:59:59.999,39.11,47.05,38.88,46.827,45073.019,12489,45.236599999999996,5.234757013412741,7.89,20.27,Increase,57.29651402682548,36.35748597317452,False,False,neutral
2021-03-28 01:59:59.999,2021-03-27 00:00:00.000,2021-03-27 23:59:59.999,46.828,47.05,43.474,43.864,45057.915,12642,45.4588,5.066477428829849,-2.96,-6.33,Decrease,53.996954857659695,33.7310451423403,False,False,neutral
2021-03-29 02:59:59.999,2021-03-28 00:00:00.000,2021-03-28 23:59:59.999,43.865,47.16,43.538,45.811,50329.768,12393,45.6827,4.972629677068602,1.95,4.44,Neutral,55.7562593541372,35.8657406458628,False,False,neutral
2021-03-30 02:59:59.999,2021-03-29 00:00:00.000,2021-03-29 23:59:59.999,45.873,49.108,44.942,48.318,43522.916,12396,46.01065,4.916204315430032,2.51,5.47,Increase,58.15040863086006,38.48559136913993,False,False,neutral
2021-03-31 02:59:59.999,2021-03-30 00:00:00.000,2021-03-30 23:59:59.999,48.395,56.324,47.432,52.812,77718.688,21665,46.62955,4.95618075022972,4.49,9.3,Increase,62.72436150045944,42.89963849954056,False,False,neutral
2021-04-01 02:59:59.999,2021-03-31 00:00:00.000,2021-03-31 23:59:59.999,52.773,54.482,49.459,52.339,54870.479,15154,47.041999999999994,5.075519314886877,-0.47,-0.9,Neutral,62.49003862977375,42.18796137022625,False,False,neutral
2021-04-02 02:59:59.999,2021-04-01 00:00:00.000,2021-04-01 23:59:59.999,52.281,57.899,51.804,53.894,55925.509,18451,47.6829,5.091782449770393,1.55,2.97,Neutral,64.07756489954079,43.710435100459215,False,False,neutral
2021-04-03 02:59:59.999,2021-04-02 00:00:00.000,2021-04-02 23:59:59.999,53.896,56.5,53.075,54.335,35030.954,12082,48.25775,5.164489324884158,0.44,0.82,Neutral,64.66397864976832,44.006021350231684,False,False,neutral
2021-04-04 02:59:59.999,2021-04-03 00:00:00.000,2021-04-03 23:59:59.999,54.227,54.7,49.952,50.253,38168.557,12308,48.68775,4.938715738401754,-4.08,-7.51,Decrease,60.13043147680351,40.37556852319649,False,False,neutral
2021-04-05 02:59:59.999,2021-04-04 00:00:00.000,2021-04-04 23:59:59.999,50.234,75.987,49.431,66.022,290024.171,79842,49.8082,6.126054457891556,15.77,31.38,Increase,78.27410891578312,53.769891084216894,False,True,below
2021-04-06 02:59:59.999,2021-04-05 00:00:00.000,2021-04-05 23:59:59.999,66.169,78.549,63.925,67.878,250053.763,84182,50.9536,7.218080335263398,1.86,2.81,Neutral,82.3141606705268,53.441839329473204,False,False,neutral
2021-04-07 02:59:59.999,2021-04-06 00:00:00.000,2021-04-06 23:59:59.999,67.883,73.988,66.5,69.1,76940.457,26916,52.01735,8.22955330548962,1.22,1.8,Neutral,85.55910661097923,52.64089338902075,False,False,neutral
2021-04-08 02:59:59.999,2021-04-07 00:00:00.000,2021-04-07 23:59:59.999,69.159,73.899,62.5,63.03,71511.725,22329,52.20385,8.442783366657952,-6.07,-8.78,Decrease,79.9155667333159,46.144433266684096,False,False,neutral
2021-04-09 02:59:59.999,2021-04-08 00:00:00.000,2021-04-08 23:59:59.999,63.208,76.0,62.706,72.654,73267.929,23361,53.1256,9.601224079854576,9.62,15.27,Increase,91.85644815970915,53.45155184029085,False,False,neutral
2021-04-10 02:59:59.999,2021-04-09 00:00:00.000,2021-04-09 23:59:59.999,72.53,82.1,70.278,76.678,125060.693,43368,54.38945,10.933486796245955,4.02,5.54,Increase,98.54497359249191,54.81102640750809,False,False,neutral
2021-04-11 02:59:59.999,2021-04-10 00:00:00.000,2021-04-10 23:59:59.999,76.665,78.179,71.955,72.25,54846.97,19884,55.49855,11.578118647622398,-4.43,-5.77,Decrease,95.4062372952448,49.09376270475521,False,False,neutral
2021-04-12 02:59:59.999,2021-04-11 00:00:00.000,2021-04-11 23:59:59.999,72.288,74.343,68.916,72.56,54312.767,21218,56.7918,11.980564236778646,0.31,0.43,Neutral,96.5211284735573,48.59887152644271,False,False,neutral
2021-04-13 02:59:59.999,2021-04-12 00:00:00.000,2021-04-12 23:59:59.999,72.719,78.96,72.144,75.696,57328.199,24766,58.306450000000005,12.373412048994856,3.14,4.32,Neutral,100.44282409798971,50.94917590201028,False,False,neutral
2021-04-14 02:59:59.999,2021-04-13 00:00:00.000,2021-04-13 23:59:59.999,75.656,76.565,70.417,72.955,47382.858,17966,59.810500000000005,12.226161262249361,-2.74,-3.62,Neutral,97.40732252449872,48.50267747550127,False,False,neutral
2021-04-15 02:59:59.999,2021-04-14 00:00:00.000,2021-04-14 23:59:59.999,73.06,75.06,69.356,72.009,30267.256,13657,61.46425000000001,11.467066650446842,-0.95,-1.3,Neutral,94.94313330089369,49.074866699106316,False,False,neutral
2021-04-16 02:59:59.999,2021-04-15 00:00:00.000,2021-04-15 23:59:59.999,71.99,77.0,71.143,74.788,35216.708,17596,62.862300000000005,11.291732150467238,2.78,3.86,Neutral,97.37146430093448,52.20453569906552,False,False,neutral
2021-04-17 02:59:59.999,2021-04-16 00:00:00.000,2021-04-16 23:59:59.999,74.783,76.24,71.402,74.211,42867.761,17597,64.37965,10.623637132530693,-0.58,-0.77,Neutral,95.45827426506139,52.96372573493861,False,False,neutral
2021-04-18 02:59:59.999,2021-04-17 00:00:00.000,2021-04-17 23:59:59.999,74.251,92.75,73.5,88.799,168198.434,61806,66.52905000000001,11.010719984465895,14.59,19.66,Increase,110.8204399689318,66.77756003106822,False,False,neutral
